FoodID,food_name
1981,bread pita white unenriched
1982,bread pita whole wheat
1983,bread potato
1984,bread pound cake type pan de torta salvadoran
1985,bread protein includes gluten
1986,bread protein includes gluten toasted
1987,bread pumpernickel
1988,bread raisin enriched
1989,bread raisin enriched toasted
1990,bread raisin unenriched
1991,bread reduced calorie oat bran
1992,bread reduced calorie oat bran toasted
1993,bread reduced calorie oatmeal
1994,bread reduced calorie rye
1995,bread reduced calorie wheat
1996,bread reduced calorie white
1997,bread rice bran
1998,bread rice bran toasted
1999,bread roll mexican bollilo
2000,bread rye
2001,bread rye toasted
2002,bread salvadoran sweet cheese quesadilla salvadorena
2003,bread sticks plain
2004,bread stuffing cornbread dry mix
2005,bread stuffing cornbread dry mix prepared
2006,bread stuffing dry mix
2007,bread stuffing dry mix prepared
2008,bread wheat
2009,bread wheat sprouted
2010,bread wheat sprouted toasted
2011,bread wheat toasted
2012,bread white wheat
2013,bread white commercially prepared
2014,bread white commercially prepared includes soft bread crumbs
2015,bread white commercially prepared low sodium no salt
2016,bread white commercially prepared toasted
2017,bread white commercially prepared toasted low sodium no salt
2018,bread white prepared from recipe made with low fat 2 milk
2019,bread white prepared from recipe made with nonfat dry milk
2020,bread whole wheat commercially prepared
2021,bread whole wheat commercially prepared toasted
2022,bread whole wheat prepared from recipe
2023,bread whole wheat prepared from recipe toasted
2024,breadfruit raw
2025,breakfast bar corn flake crust with fruit
2026,breakfast bars oats sugar raisins coconut include granola bar
2027,broadbeans fava beans mature seeds canned
2028,broadbeans fava beans mature seeds cooked boiled with salt
2029,broadbeans fava beans mature seeds cooked boiled without salt
2030,broadbeans fava beans mature seeds raw
2031,broadbeans immature seeds cooked boiled drained with salt
2032,broadbeans immature seeds cooked boiled drained without salt
2033,broadbeans immature seeds raw
2034,broccoli raab cooked
2035,broccoli raab raw
2036,broccoli chinese cooked
2037,broccoli chinese raw
2038,broccoli cooked boiled drained with salt
2039,broccoli cooked boiled drained without salt
2040,broccoli flower clusters raw
2041,broccoli frozen chopped cooked boiled drained with salt
2042,broccoli frozen chopped cooked boiled drained without salt
2043,broccoli frozen chopped unprepared
2044,broccoli frozen spears cooked boiled drained with salt
2045,broccoli frozen spears cooked boiled drained without salt
2046,broccoli frozen spears unprepared includes foods for usdas food distribution program
2047,broccoli leaves raw
2048,broccoli raw
2049,broccoli stalks raw
2050,brussels sprouts cooked boiled drained with salt
2051,brussels sprouts cooked boiled drained without salt
2052,brussels sprouts frozen cooked boiled drained with salt
2053,brussels sprouts frozen cooked boiled drained without salt
2054,brussels sprouts frozen unprepared
2055,brussels sprouts raw
2056,buckwheat
2057,buckwheat flour whole groat
2058,buckwheat groats roasted cooked
2059,buckwheat groats roasted dry
2060,buckwheat whole grain
2061,buffalo free range top round steak cooked shoshone bannock
2062,buffalo free range top round steak raw shoshone bannock
2063,bulgur cooked
2064,bulgur dry
2065,bulgur dry raw
2066,burdock root cooked boiled drained with salt
2067,burdock root cooked boiled drained without salt
2068,burdock root raw
2069,burger king cheeseburger
2070,burger king chicken strips
2071,burger king croissanwich with egg and cheese
2072,burger king croissanwich with sausage and cheese
2073,burger king croissanwich with sausage egg and cheese
2074,burger king double cheeseburger
2075,burger king double whopper no cheese
2076,burger king double whopper with cheese
2077,burger king french fries
2078,burger king french toast sticks
2079,burger king hamburger
2080,burger king hash brown rounds
2081,burger king onion rings
2082,burger king original chicken sandwich
2083,burger king premium fish sandwich
2084,burger king vanilla shake
2085,burger king whopper no cheese
2086,burger king whopper with cheese
2087,burrito bean and cheese frozen
2088,burrito beef and bean frozen
2089,burrito beef and bean microwaved
2090,butter oil anhydrous
2091,butter replacement without fat powder
2092,butter clarified butter ghee
2093,butter light stick with salt
2094,butter light stick without salt
2095,butter salted
2096,butter stick salted
2097,butter stick unsalted
2098,butter whipped with salt
2099,butter without salt
2100,butterbur fuki raw
2101,butterbur canned
2102,butterbur cooked boiled drained with salt
2103,butterbur cooked boiled drained without salt
2104,buttermilk low fat
2105,cabbage bok choy raw
2106,cabbage chinese pak choi cooked boiled drained with salt
2107,cabbage chinese pak choi cooked boiled drained without salt
2108,cabbage chinese pak choi raw
2109,cabbage chinese pe tsai cooked boiled drained with salt
2110,cabbage chinese pe tsai cooked boiled drained without salt
2111,cabbage chinese pe tsai raw
2112,cabbage common danish domestic and pointed types freshly harvest raw
2113,cabbage common danish domestic and pointed types stored raw
2114,cabbage common cooked boiled drained with salt
2115,cabbage cooked boiled drained without salt
2116,cabbage green raw
2117,cabbage japanese style fresh pickled
2118,cabbage kimchi
2119,cabbage mustard salted
2120,cabbage napa cooked
2121,cabbage napa leaf destemmed raw
2122,cabbage raw
2123,cabbage red cooked boiled drained with salt
2124,cabbage red cooked boiled drained without salt
2125,cabbage red raw
2126,cabbage savoy cooked boiled drained with salt
2127,cabbage savoy cooked boiled drained without salt
2128,cabbage savoy raw
2129,cake angelfood commercially prepared
2130,cake angelfood dry mix prepared
2131,cake boston cream pie commercially prepared
2132,cake cheesecake commercially prepared
2133,cake cheesecake prepared from mix no bake type
2134,cake cherry fudge with chocolate frosting
2135,cake chocolate commercially prepared with chocolate frosting in store bakery
2136,cake chocolate prepared from recipe without frosting
2137,cake coffeecake cheese
2138,cake coffeecake cinnamon with crumb topping commercially prepared enriched
2139,cake coffeecake cinnamon with crumb topping commercially prepared unenriched
2140,cake coffeecake cinnamon with crumb topping dry mix prepared
2141,cake coffeecake creme filled with chocolate frosting
2142,cake coffeecake fruit
2143,cake fruitcake commercially prepared
2144,cake gingerbread dry mix
2145,cake gingerbread prepared from recipe
2146,cake pineapple upside down prepared from recipe
2147,cake pound bimbo bakeries usa panque casero home baked style
2148,cake pound commercially prepared butter includes fresh and frozen
2149,cake pound commercially prepared fat free
2150,cake pound commercially prepared other than all butter enriched
2151,cake pound commercially prepared other than all butter unenriched
2152,cake pudding type carrot dry mix
2153,cake pudding type chocolate dry mix
2154,cake pudding type white enriched dry mix
2155,cake pudding type white unenriched dry mix
2156,cake pudding type yellow dry mix
2157,cake shortcake biscuit type prepared from recipe
2158,cake snack cakes creme filled chocolate with frosting
2159,cake snack cakes creme filled chocolate with frosting low fat with added fiber
2160,cake snack cakes creme filled sponge
2161,cake snack cakes not chocolate with icing or filling low fat with added fiber
2162,cake sponge commercially prepared
2163,cake sponge prepared from recipe
2164,cake white dry mix special dietary includes lemon flavored
2165,cake white prepared from recipe with coconut frosting
2166,cake white prepared from recipe without frosting
2167,cake yellow commercially prepared with chocolate frosting in store bakery
2168,cake yellow commercially prepared with vanilla frosting
2169,cake yellow enriched dry mix
2170,cake yellow light dry mix
2171,cake yellow prepared from recipe without frosting
2172,cake yellow unenriched dry mix
2173,campbells chunky classic chicken noodle soup
2174,campbells chunky hearty beef barley soup
2175,campbells chunky new england clam chowder
2176,campbells chunky old fashioned vegetable beef soup
2177,campbells chicken noodle soup condensed
2178,campbells cream of mushroom soup condensed
2179,campbells tomato soup condensed
2180,canada goose breast meat only skinless raw
2181,canadian bacon cooked pan fried
2182,canadian bacon unprepared
2183,candied fruit
2184,candies 5th avenue candy bar
2185,candies almond joy candy bar
2186,candies butterscotch
2187,candies caramello candy bar
2188,candies caramels
2189,candies caramels chocolate flavor roll
2190,candies carob unsweetened
2191,candies chocolate covered caramel with nuts
2192,candies chocolate covered low sugar or low calorie
2193,candies chocolate dark nfs 45 59 cacao solids 90 60 69 cacao solids 5 70 85 cacao solids 5
2194,candies coconut bar not chocolate covered
